"thread_id"	"thread_created_at"	"review_url"	"review_path"	"original_line"	"claim_heading"	"status_at_capture"	"falsifier"	"resolution_state"	"relationship"	"source_change_commit"	"evidence_kind"	"evidence_commit"	"evidence_pr"	"evidence_pr_title"	"evidence_merged_at"	"current_target"	"current_target_identity"	"current_owner_change_commit"	"current_owner_evidence_kind"	"current_owner_evidence_commit"	"current_owner_evidence_pr"	"current_owner_evidence_pr_title"	"current_owner_evidence_merged_at"	"current_owner_change_subject"	"source_change_subject"	"verification_method"
"PRRT_kwDOR3YK5M6b4UK5"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134442"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"670"	"downgrade identity mismatches from verified result"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4UK8"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134448"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"78"	"isolate home from user installed vulkan layers"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4UKy"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134430"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"524"	"drain child output while supervising deqp"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4ULB"	"2026-08-24T22:56:21Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1771#discussion_r3848134454"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"527"	"start the case deadline only after a case begins"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4WuJ"	"2026-08-24T22:59:18Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848150471"	"src/amd/r300/vulkan/tests/r3v_native_plan_tool.c"	"127"	"parse numeric authorization options strictly"	"fixed-on-main"	"Trailing garbage or overflow seals a plan."	"resolved"	"same-source"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"merged-pr"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"1770"	"r3v: capture the ordered-submission transcript under the drm-shim"	"2026-08-24T23:24:48Z"	"src/amd/r300/vulkan/tests/r3v_native_plan_tool.c"	"dda5c898973dfa5f45e0699d99c4e54325d2c842"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"merged-pr"	"baf48620c79c19566965936e10cb66c5c1419cf5"	"1770"	"r3v: capture the ordered-submission transcript under the drm-shim"	"2026-08-24T23:24:48Z"	"r3v: capture the ordered-submission transcript under the drm-shim"	"r3v: capture the ordered-submission transcript under the drm-shim"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4bt0"	"2026-08-24T23:05:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181432"	"src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c"	"41"	"include all verb row fields in the ledger digest"	"fixed-on-main"	"Changing any semantic row field leaves the receipt digest unchanged."	"resolved"	"same-source"	"7f7feec24572361f74134376433c0ba63f6219c2"	"merged-pr"	"7f7feec24572361f74134376433c0ba63f6219c2"	"1772"	"r3v: record the queue-claim mode and verb ledger digest in every receipt"	"2026-08-24T23:34:04Z"	"src/amd/r300/vulkan/tests/r3v_native_queue_claim_report.c"	"2996b5d9db490722b59aef246ec02ee260b51ad8"	"7f7feec24572361f74134376433c0ba63f6219c2"	"merged-pr"	"7f7feec24572361f74134376433c0ba63f6219c2"	"1772"	"r3v: record the queue-claim mode and verb ledger digest in every receipt"	"2026-08-24T23:34:04Z"	"r3v: record the queue-claim mode and verb ledger digest in every receipt"	"r3v: record the queue-claim mode and verb ledger digest in every receipt"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4bt2"	"2026-08-24T23:05:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181434"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"576"	"bind runtime events to the current boot"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4bt5"	"2026-08-24T23:05:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181438"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"720"	"clear verified result when an expected identity mismatches"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4btr"	"2026-08-24T23:05:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181419"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"524"	"drain child output while supervising deqp"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4btv"	"2026-08-24T23:05:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181425"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"688"	"compare the declared caselist digest using the manifest convention"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4btz"	"2026-08-24T23:05:34Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181430"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"600"	"reject queue reports without the required ledger digest"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4bt-"	"2026-08-24T23:05:35Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181444"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"638"	"make partition slices compatible with the shard ceiling"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4bt6"	"2026-08-24T23:05:35Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181440"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"283"	"record every declared environment value in the receipt"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4buF"	"2026-08-24T23:05:35Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848181453"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"541"	"track case markers rather than raw log size"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4pyr"	"2026-08-24T23:23:10Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848268012"	"src/amd/r300/vulkan/r3v_native_queue.c"	"1664"	"mark completed transport before reporting capture i o failure"	"unassessed"	""	"resolved"	"same-source"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"src/amd/r300/vulkan/r3v_native_queue.c"	"679db29ab6cac279f4808a483a71af163429630f"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"r3v: bind serial admission evidence to semantic identity"	"r3v: bind serial admission evidence to semantic identity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4tFW"	"2026-08-24T23:27:29Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848288903"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"670"	"start kernel log capture before the queue report"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4tFc"	"2026-08-24T23:27:29Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848288909"	"src/amd/r300/vulkan/tests/r3v_conformance_partition.py"	"316"	"verify that shards concatenate to the recorded slice"	"fixed-on-main"	"A resealed duplicate-or-missing shard partition verifies."	"resolved"	"same-source"	"1f91536e6394b52f3969336a0b585106c3b6e5f9"	"merged-pr"	"9f65f5f61e53a9ca26b082e1b27222c374cd28da"	"1796"	"r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay"	"2026-08-25T15:05:52Z"	"src/amd/r300/vulkan/tests/r3v_conformance_partition.py"	"f02ae53b5d4b83bec5ea2277a615036e53e4e6b4"	"1f91536e6394b52f3969336a0b585106c3b6e5f9"	"merged-pr"	"9f65f5f61e53a9ca26b082e1b27222c374cd28da"	"1796"	"r3v: shard-subset caselist binding and kernel deployment reconciliation before the first plan replay"	"2026-08-25T15:05:52Z"	"r3v: bind a shard-subset caselist to its shard in the conformance runner"	"r3v: bind a shard-subset caselist to its shard in the conformance runner"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4tFj"	"2026-08-24T23:27:30Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1772#discussion_r3848288916"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"602"	"reject non object runtime event json"	"unassessed"	""	"resolved"	"same-source"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"src/amd/r300/vulkan/tests/r3v_conformance_runner.py"	"769f68ed402f01d8473bdfe7bedcd9554239bb2a"	"0756d0bd5b11ca35e63bdf8e1b7b43e43f3c35da"	"merged-pr"	"0b3a40ced72379a35afa5afe456f9755fe94baf7"	"2001"	"r3v runner identity and planning witness fail-closed repairs"	"2026-08-28T19:41:45Z"	"r3v: fail closed on runner identity and planning witnesses"	"r3v: fail closed on runner identity and planning witnesses"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
"PRRT_kwDOR3YK5M6b4wC-"	"2026-08-24T23:31:33Z"	"https://github.com/Oichkatzelesfrettschen/mesa-26-gororoba/pull/1770#discussion_r3848306963"	"src/amd/r300/vulkan/r3v_native_queue.c"	"1459"	"preserve the relocation count before cleanup"	"unassessed"	""	"resolved"	"same-source"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"src/amd/r300/vulkan/r3v_native_queue.c"	"679db29ab6cac279f4808a483a71af163429630f"	"bbd141b1fa639686fc4f467b9cc0730e6afe8cfb"	"merged-pr"	"56d449ef57e6ebe1861195e85c80dbc677e4dea1"	"2045"	"r3v: bind serial admission evidence to semantic identity"	"2026-08-29T11:05:57Z"	"r3v: bind serial admission evidence to semantic identity"	"r3v: bind serial admission evidence to semantic identity"	"Exact GitHub thread re-query plus resolution-source and current-source ancestry at the recorded target identity"
